customer_id,touchpoint_order,total_touchpoints,channel,converted,revenue
1391,4,4,Organic SEO,0,0.0
1392,1,6,Facebook,0,0.0
1392,2,6,Direct,0,0.0
1392,3,6,Instagram,0,0.0
1392,4,6,Facebook,0,0.0
1392,5,6,Organic SEO,0,0.0
1392,6,6,Email,0,0.0
1393,1,5,Email,1,0.0
1393,2,5,Organic SEO,1,0.0
1393,3,5,Google Search,1,0.0
1393,4,5,Organic SEO,1,0.0
1393,5,5,YouTube,1,53.01
1394,1,1,YouTube,0,0.0
1395,1,6,YouTube,1,0.0
1395,2,6,Direct,1,0.0
1395,3,6,Instagram,1,0.0
1395,4,6,Direct,1,0.0
1395,5,6,YouTube,1,0.0
1395,6,6,Google Search,1,33.26
1396,1,6,Instagram,0,0.0
1396,2,6,Google Search,0,0.0
1396,3,6,Organic SEO,0,0.0
1396,4,6,Email,0,0.0
1396,5,6,YouTube,0,0.0
1396,6,6,Email,0,0.0
1397,1,6,Organic SEO,0,0.0
1397,2,6,Google Search,0,0.0
1397,3,6,Email,0,0.0
1397,4,6,Facebook,0,0.0
1397,5,6,Google Search,0,0.0
1397,6,6,Direct,0,0.0
1398,1,6,Organic SEO,1,0.0
1398,2,6,Email,1,0.0
1398,3,6,Google Search,1,0.0
1398,4,6,YouTube,1,0.0
1398,5,6,Email,1,0.0
1398,6,6,Direct,1,57.25
1399,1,4,Organic SEO,0,0.0
1399,2,4,Google Search,0,0.0
1399,3,4,Instagram,0,0.0
1399,4,4,YouTube,0,0.0
1400,1,1,Facebook,0,0.0
1401,1,4,Google Search,1,0.0
1401,2,4,Facebook,1,0.0
1401,3,4,Instagram,1,0.0
1401,4,4,Facebook,1,42.22
1402,1,6,Instagram,1,0.0
1402,2,6,YouTube,1,0.0
1402,3,6,Instagram,1,0.0
1402,4,6,Google Search,1,0.0
1402,5,6,Google Search,1,0.0
1402,6,6,Google Search,1,293.24
1403,1,5,Direct,1,0.0
1403,2,5,Organic SEO,1,0.0
1403,3,5,Direct,1,0.0
1403,4,5,Facebook,1,0.0
1403,5,5,Direct,1,166.86
1404,1,6,YouTube,0,0.0
1404,2,6,YouTube,0,0.0
1404,3,6,YouTube,0,0.0
1404,4,6,Organic SEO,0,0.0
1404,5,6,Google Search,0,0.0
1404,6,6,Email,0,0.0
1405,1,6,Google Search,0,0.0
1405,2,6,Organic SEO,0,0.0
1405,3,6,Instagram,0,0.0
1405,4,6,Organic SEO,0,0.0
1405,5,6,Facebook,0,0.0
1405,6,6,YouTube,0,0.0
1406,1,3,Instagram,1,0.0
1406,2,3,Google Search,1,0.0
1406,3,3,Direct,1,89.52
1407,1,4,Instagram,0,0.0
1407,2,4,Email,0,0.0
1407,3,4,Email,0,0.0
1407,4,4,Email,0,0.0
1408,1,1,Organic SEO,1,253.65
1409,1,6,Email,1,0.0
1409,2,6,Google Search,1,0.0
1409,3,6,Facebook,1,0.0
1409,4,6,Facebook,1,0.0
1409,5,6,Email,1,0.0
1409,6,6,YouTube,1,95.03
1410,1,4,Instagram,0,0.0
1410,2,4,Google Search,0,0.0
1410,3,4,Direct,0,0.0
1410,4,4,Organic SEO,0,0.0
1411,1,2,Google Search,1,0.0
1411,2,2,Facebook,1,49.26
1412,1,1,Direct,0,0.0
1413,1,2,Organic SEO,0,0.0
1413,2,2,Direct,0,0.0
1414,1,1,YouTube,0,0.0
1415,1,1,Organic SEO,0,0.0
1416,1,4,Email,0,0.0
1416,2,4,Direct,0,0.0
1416,3,4,Google Search,0,0.0
1416,4,4,Google Search,0,0.0
1417,1,4,Google Search,1,0.0
1417,2,4,YouTube,1,0.0
1417,3,4,Instagram,1,0.0
1417,4,4,Google Search,1,261.44
1418,1,1,Email,0,0.0
1419,1,1,YouTube,0,0.0
1420,1,5,Direct,0,0.0
1420,2,5,YouTube,0,0.0
1420,3,5,Instagram,0,0.0
1420,4,5,Instagram,0,0.0
1420,5,5,Email,0,0.0
1421,1,1,Email,0,0.0
1422,1,1,Instagram,1,131.27
1423,1,2,Google Search,0,0.0
1423,2,2,Google Search,0,0.0
1424,1,5,Direct,0,0.0
1424,2,5,Facebook,0,0.0
1424,3,5,YouTube,0,0.0
1424,4,5,YouTube,0,0.0
1424,5,5,Facebook,0,0.0
1425,1,6,YouTube,0,0.0
1425,2,6,Facebook,0,0.0
1425,3,6,Google Search,0,0.0
1425,4,6,Google Search,0,0.0
1425,5,6,Google Search,0,0.0
1425,6,6,YouTube,0,0.0
1426,1,6,Direct,1,0.0
1426,2,6,Email,1,0.0
1426,3,6,Organic SEO,1,0.0
1426,4,6,Direct,1,0.0
1426,5,6,Facebook,1,0.0
1426,6,6,Email,1,43.55
1427,1,3,Organic SEO,1,0.0
1427,2,3,Instagram,1,0.0
1427,3,3,YouTube,1,78.79
1428,1,2,Instagram,0,0.0
1428,2,2,Direct,0,0.0
1429,1,4,Email,1,0.0
1429,2,4,Organic SEO,1,0.0
1429,3,4,YouTube,1,0.0
1429,4,4,Facebook,1,48.77
1430,1,2,YouTube,0,0.0
1430,2,2,YouTube,0,0.0
1431,1,5,YouTube,1,0.0
1431,2,5,Direct,1,0.0
1431,3,5,Instagram,1,0.0
1431,4,5,Email,1,0.0
1431,5,5,Email,1,34.19
1432,1,1,Instagram,0,0.0
1433,1,1,Instagram,0,0.0
1434,1,6,Facebook,1,0.0
1434,2,6,Facebook,1,0.0
1434,3,6,YouTube,1,0.0
1434,4,6,Facebook,1,0.0
1434,5,6,Direct,1,0.0
1434,6,6,Organic SEO,1,172.14
1435,1,6,Email,0,0.0
1435,2,6,Email,0,0.0
1435,3,6,Direct,0,0.0
1435,4,6,Google Search,0,0.0
1435,5,6,Google Search,0,0.0
1435,6,6,Email,0,0.0
1436,1,2,Email,0,0.0
1436,2,2,Facebook,0,0.0
1437,1,3,Google Search,1,0.0
1437,2,3,Google Search,1,0.0
1437,3,3,Facebook,1,342.61
1438,1,3,Direct,1,0.0
1438,2,3,Email,1,0.0
1438,3,3,Instagram,1,33.82
1439,1,1,Facebook,1,133.5
1440,1,1,Google Search,0,0.0
1441,1,4,YouTube,0,0.0
1441,2,4,Organic SEO,0,0.0
1441,3,4,Email,0,0.0
1441,4,4,Facebook,0,0.0
1442,1,3,Direct,0,0.0
1442,2,3,YouTube,0,0.0
1442,3,3,Organic SEO,0,0.0
1443,1,5,Organic SEO,0,0.0
1443,2,5,Organic SEO,0,0.0
1443,3,5,Google Search,0,0.0
1443,4,5,Facebook,0,0.0
1443,5,5,Organic SEO,0,0.0
1444,1,2,Instagram,1,0.0
1444,2,2,YouTube,1,57.09
1445,1,4,Organic SEO,1,0.0
1445,2,4,Facebook,1,0.0
1445,3,4,Google Search,1,0.0
1445,4,4,YouTube,1,64.01
1446,1,5,Email,1,0.0
1446,2,5,Facebook,1,0.0
1446,3,5,Facebook,1,0.0
1446,4,5,YouTube,1,0.0
1446,5,5,Facebook,1,59.46
1447,1,5,Organic SEO,0,0.0
1447,2,5,Organic SEO,0,0.0
1447,3,5,Facebook,0,0.0
1447,4,5,Google Search,0,0.0
1447,5,5,Instagram,0,0.0
1448,1,1,Facebook,0,0.0
1449,1,6,Direct,0,0.0
1449,2,6,Email,0,0.0
1449,3,6,Instagram,0,0.0
1449,4,6,Facebook,0,0.0
1449,5,6,YouTube,0,0.0
1449,6,6,Instagram,0,0.0
1450,1,4,Instagram,0,0.0
1450,2,4,YouTube,0,0.0
1450,3,4,YouTube,0,0.0
1450,4,4,Direct,0,0.0
1451,1,2,Facebook,0,0.0
1451,2,2,Facebook,0,0.0
1452,1,4,Facebook,0,0.0
1452,2,4,Email,0,0.0
1452,3,4,Email,0,0.0
1452,4,4,Facebook,0,0.0
1453,1,3,Instagram,0,0.0
1453,2,3,Google Search,0,0.0
1453,3,3,Google Search,0,0.0
1454,1,3,Facebook,1,0.0
1454,2,3,Google Search,1,0.0
1454,3,3,Instagram,1,49.17
1455,1,4,Instagram,0,0.0
1455,2,4,Email,0,0.0
1455,3,4,Direct,0,0.0
1455,4,4,Email,0,0.0
1456,1,2,Instagram,1,0.0
1456,2,2,Facebook,1,93.13
1457,1,1,Email,0,0.0
1458,1,5,YouTube,1,0.0
1458,2,5,Direct,1,0.0
1458,3,5,Organic SEO,1,0.0
1458,4,5,Google Search,1,0.0
1458,5,5,Google Search,1,50.32
1459,1,2,Email,1,0.0
1459,2,2,YouTube,1,108.78
1460,1,6,Direct,0,0.0
1460,2,6,YouTube,0,0.0
1460,3,6,Facebook,0,0.0
1460,4,6,YouTube,0,0.0
1460,5,6,Organic SEO,0,0.0
1460,6,6,Organic SEO,0,0.0
1461,1,6,Instagram,0,0.0
1461,2,6,Facebook,0,0.0
1461,3,6,Direct,0,0.0
1461,4,6,Facebook,0,0.0
1461,5,6,Email,0,0.0
1461,6,6,Organic SEO,0,0.0
1462,1,5,Direct,0,0.0
1462,2,5,Google Search,0,0.0
1462,3,5,YouTube,0,0.0
1462,4,5,Organic SEO,0,0.0
1462,5,5,Organic SEO,0,0.0
1463,1,2,Facebook,0,0.0
1463,2,2,Direct,0,0.0
1464,1,5,YouTube,1,0.0
1464,2,5,Instagram,1,0.0
1464,3,5,Instagram,1,0.0
1464,4,5,Direct,1,0.0
1464,5,5,Email,1,86.91
1465,1,2,Instagram,0,0.0
1465,2,2,Organic SEO,0,0.0
1466,1,4,Instagram,1,0.0
1466,2,4,Instagram,1,0.0
1466,3,4,Email,1,0.0
1466,4,4,YouTube,1,76.15
1467,1,6,Google Search,0,0.0
1467,2,6,Direct,0,0.0
1467,3,6,Direct,0,0.0
1467,4,6,Email,0,0.0
1467,5,6,Email,0,0.0
1467,6,6,YouTube,0,0.0
1468,1,6,Instagram,0,0.0
1468,2,6,Email,0,0.0
1468,3,6,Google Search,0,0.0
1468,4,6,Direct,0,0.0
1468,5,6,Organic SEO,0,0.0
1468,6,6,Facebook,0,0.0
1469,1,3,Instagram,0,0.0
1469,2,3,Direct,0,0.0
1469,3,3,Organic SEO,0,0.0
1470,1,4,Organic SEO,1,0.0
1470,2,4,Facebook,1,0.0
1470,3,4,Email,1,0.0
1470,4,4,Instagram,1,47.69
1471,1,1,Email,0,0.0
1472,1,6,Organic SEO,0,0.0
1472,2,6,Google Search,0,0.0
1472,3,6,Google Search,0,0.0
1472,4,6,Instagram,0,0.0
1472,5,6,Google Search,0,0.0
1472,6,6,YouTube,0,0.0
1473,1,2,Facebook,0,0.0
1473,2,2,Organic SEO,0,0.0
1474,1,2,Facebook,1,0.0
1474,2,2,YouTube,1,60.12
1475,1,1,Email,1,152.75
1476,1,3,Organic SEO,1,0.0
1476,2,3,Email,1,0.0
1476,3,3,Facebook,1,127.82
1477,1,5,Email,0,0.0
1477,2,5,Direct,0,0.0
1477,3,5,Email,0,0.0
1477,4,5,Organic SEO,0,0.0
1477,5,5,Facebook,0,0.0
1478,1,3,Instagram,0,0.0
1478,2,3,YouTube,0,0.0
1478,3,3,Instagram,0,0.0
1479,1,3,YouTube,1,0.0
1479,2,3,Instagram,1,0.0
1479,3,3,YouTube,1,45.41
1480,1,1,Organic SEO,0,0.0
1481,1,4,YouTube,0,0.0
1481,2,4,Facebook,0,0.0
1481,3,4,Email,0,0.0
1481,4,4,Instagram,0,0.0
1482,1,4,YouTube,0,0.0
1482,2,4,Direct,0,0.0
1482,3,4,Email,0,0.0
1482,4,4,Organic SEO,0,0.0
1483,1,6,Direct,1,0.0
1483,2,6,Direct,1,0.0
1483,3,6,Email,1,0.0
1483,4,6,Direct,1,0.0
1483,5,6,Direct,1,0.0
1483,6,6,Email,1,96.5
1484,1,5,Direct,0,0.0
1484,2,5,Instagram,0,0.0
1484,3,5,Organic SEO,0,0.0
1484,4,5,Facebook,0,0.0
1484,5,5,Instagram,0,0.0
1485,1,1,Facebook,0,0.0
1486,1,3,Organic SEO,1,0.0
1486,2,3,Instagram,1,0.0
1486,3,3,YouTube,1,152.32
1487,1,6,Direct,1,0.0
1487,2,6,Facebook,1,0.0
1487,3,6,Instagram,1,0.0
1487,4,6,Organic SEO,1,0.0
1487,5,6,Instagram,1,0.0
1487,6,6,Organic SEO,1,27.98
1488,1,1,Instagram,0,0.0
1489,1,4,Instagram,1,0.0
1489,2,4,Facebook,1,0.0
1489,3,4,Instagram,1,0.0
1489,4,4,Instagram,1,131.68
1490,1,6,YouTube,1,0.0
1490,2,6,Instagram,1,0.0
1490,3,6,Email,1,0.0
1490,4,6,Email,1,0.0
1490,5,6,Facebook,1,0.0
1490,6,6,Google Search,1,56.61
1491,1,6,Organic SEO,1,0.0
1491,2,6,Email,1,0.0
1491,3,6,Direct,1,0.0
1491,4,6,Instagram,1,0.0
1491,5,6,Google Search,1,0.0
1491,6,6,Instagram,1,134.21
1492,1,4,Google Search,1,0.0
1492,2,4,Direct,1,0.0
1492,3,4,Direct,1,0.0
1492,4,4,Facebook,1,52.76
1493,1,1,Facebook,1,25.45
1494,1,6,Email,1,0.0
1494,2,6,Google Search,1,0.0
1494,3,6,Direct,1,0.0
1494,4,6,YouTube,1,0.0
1494,5,6,Facebook,1,0.0
1494,6,6,Email,1,28.81
1495,1,1,Organic SEO,0,0.0
1496,1,4,YouTube,0,0.0
1496,2,4,Direct,0,0.0
1496,3,4,Direct,0,0.0
1496,4,4,YouTube,0,0.0
1497,1,1,Email,1,93.1
1498,1,1,YouTube,1,107.96
1499,1,4,Direct,1,0.0
1499,2,4,Organic SEO,1,0.0
1499,3,4,Email,1,0.0
1499,4,4,Facebook,1,47.8
1500,1,4,Google Search,1,0.0
1500,2,4,Google Search,1,0.0
1500,3,4,Direct,1,0.0
1500,4,4,YouTube,1,140.75
1501,1,1,Direct,0,0.0
1502,1,2,Direct,0,0.0
1502,2,2,Google Search,0,0.0
1503,1,3,Email,0,0.0
1503,2,3,YouTube,0,0.0
1503,3,3,YouTube,0,0.0
1504,1,4,Organic SEO,1,0.0
1504,2,4,Google Search,1,0.0
1504,3,4,Facebook,1,0.0
1504,4,4,Email,1,28.13
1505,1,4,YouTube,0,0.0
1505,2,4,Google Search,0,0.0
1505,3,4,Facebook,0,0.0
1505,4,4,Facebook,0,0.0
1506,1,3,YouTube,1,0.0
1506,2,3,Email,1,0.0
1506,3,3,Google Search,1,85.95
1507,1,3,Direct,0,0.0
1507,2,3,Instagram,0,0.0
1507,3,3,Organic SEO,0,0.0
1508,1,5,Facebook,0,0.0
1508,2,5,Organic SEO,0,0.0
1508,3,5,YouTube,0,0.0
1508,4,5,Organic SEO,0,0.0
1508,5,5,YouTube,0,0.0
1509,1,6,Google Search,1,0.0
1509,2,6,Facebook,1,0.0
1509,3,6,Direct,1,0.0
1509,4,6,YouTube,1,0.0
1509,5,6,Organic SEO,1,0.0
1509,6,6,YouTube,1,38.56
1510,1,1,YouTube,0,0.0
1511,1,4,Instagram,1,0.0
1511,2,4,Direct,1,0.0
1511,3,4,Instagram,1,0.0
1511,4,4,YouTube,1,57.04
1512,1,1,YouTube,0,0.0
1513,1,3,Facebook,1,0.0
1513,2,3,Email,1,0.0
1513,3,3,Facebook,1,93.05
1514,1,2,Email,1,0.0
1514,2,2,Email,1,49.29
1515,1,2,YouTube,0,0.0
1515,2,2,Facebook,0,0.0
1516,1,4,Direct,0,0.0
1516,2,4,Email,0,0.0
1516,3,4,Facebook,0,0.0
1516,4,4,YouTube,0,0.0
1517,1,5,Direct,0,0.0
1517,2,5,Email,0,0.0
1517,3,5,Direct,0,0.0
1517,4,5,Direct,0,0.0
1517,5,5,Facebook,0,0.0
1518,1,3,Facebook,0,0.0
1518,2,3,Instagram,0,0.0
1518,3,3,Organic SEO,0,0.0
1519,1,2,Direct,1,0.0
1519,2,2,YouTube,1,68.77
1520,1,4,Instagram,0,0.0
1520,2,4,Facebook,0,0.0
1520,3,4,YouTube,0,0.0
1520,4,4,Google Search,0,0.0
1521,1,2,Google Search,0,0.0
1521,2,2,Organic SEO,0,0.0
1522,1,2,Google Search,0,0.0
1522,2,2,YouTube,0,0.0
1523,1,2,Facebook,0,0.0
1523,2,2,Google Search,0,0.0
1524,1,3,Facebook,0,0.0
1524,2,3,Facebook,0,0.0
1524,3,3,Email,0,0.0
1525,1,3,Facebook,1,0.0
1525,2,3,Instagram,1,0.0
1525,3,3,YouTube,1,182.07
1526,1,4,Google Search,0,0.0
1526,2,4,Organic SEO,0,0.0
1526,3,4,Email,0,0.0
1526,4,4,Facebook,0,0.0
1527,1,5,YouTube,0,0.0
1527,2,5,Instagram,0,0.0
1527,3,5,Facebook,0,0.0
1527,4,5,Organic SEO,0,0.0
1527,5,5,Instagram,0,0.0
1528,1,4,Direct,1,0.0
1528,2,4,Direct,1,0.0
1528,3,4,Organic SEO,1,0.0
1528,4,4,YouTube,1,60.11
1529,1,6,Facebook,1,0.0
1529,2,6,Email,1,0.0
1529,3,6,Email,1,0.0
1529,4,6,Facebook,1,0.0
1529,5,6,Instagram,1,0.0
1529,6,6,Instagram,1,161.58
1530,1,6,Instagram,0,0.0
1530,2,6,Facebook,0,0.0
1530,3,6,Facebook,0,0.0
1530,4,6,Google Search,0,0.0
1530,5,6,Instagram,0,0.0
1530,6,6,Direct,0,0.0
1531,1,4,Organic SEO,0,0.0
1531,2,4,Organic SEO,0,0.0
1531,3,4,Email,0,0.0
1531,4,4,Instagram,0,0.0
1532,1,5,Google Search,1,0.0
1532,2,5,Organic SEO,1,0.0
1532,3,5,Organic SEO,1,0.0
1532,4,5,Google Search,1,0.0
1532,5,5,Organic SEO,1,40.82
1533,1,4,Organic SEO,0,0.0
1533,2,4,Direct,0,0.0
1533,3,4,Direct,0,0.0
1533,4,4,Email,0,0.0
1534,1,6,YouTube,1,0.0
1534,2,6,YouTube,1,0.0
1534,3,6,YouTube,1,0.0
1534,4,6,Organic SEO,1,0.0
1534,5,6,Direct,1,0.0
1534,6,6,Facebook,1,130.43
1535,1,3,YouTube,0,0.0
1535,2,3,YouTube,0,0.0
1535,3,3,YouTube,0,0.0
1536,1,3,YouTube,1,0.0
1536,2,3,Organic SEO,1,0.0
1536,3,3,Facebook,1,246.93
1537,1,5,Organic SEO,0,0.0
1537,2,5,Direct,0,0.0
1537,3,5,Google Search,0,0.0
1537,4,5,Direct,0,0.0
1537,5,5,YouTube,0,0.0
1538,1,4,YouTube,0,0.0
1538,2,4,Organic SEO,0,0.0
1538,3,4,Google Search,0,0.0
1538,4,4,Organic SEO,0,0.0
1539,1,2,Direct,1,0.0
1539,2,2,Facebook,1,15.96
1540,1,5,YouTube,0,0.0
1540,2,5,Email,0,0.0
1540,3,5,Email,0,0.0
1540,4,5,Email,0,0.0
1540,5,5,Organic SEO,0,0.0
1541,1,1,Google Search,0,0.0
1542,1,3,Direct,0,0.0
1542,2,3,Facebook,0,0.0
1542,3,3,Facebook,0,0.0
1543,1,6,Email,0,0.0
1543,2,6,Organic SEO,0,0.0
1543,3,6,Direct,0,0.0
1543,4,6,Google Search,0,0.0
1543,5,6,Google Search,0,0.0
1543,6,6,YouTube,0,0.0
1544,1,6,Email,0,0.0
1544,2,6,Instagram,0,0.0
1544,3,6,Facebook,0,0.0
1544,4,6,Facebook,0,0.0
1544,5,6,Google Search,0,0.0
1544,6,6,Instagram,0,0.0
1545,1,1,Instagram,0,0.0
1546,1,2,Facebook,0,0.0
1546,2,2,Direct,0,0.0
1547,1,2,Facebook,0,0.0
1547,2,2,Organic SEO,0,0.0
1548,1,6,Organic SEO,1,0.0
1548,2,6,Google Search,1,0.0
1548,3,6,YouTube,1,0.0
1548,4,6,Google Search,1,0.0
1548,5,6,Google Search,1,0.0
1548,6,6,Google Search,1,51.53
1549,1,1,YouTube,0,0.0
1550,1,6,Direct,1,0.0
1550,2,6,Google Search,1,0.0
1550,3,6,Facebook,1,0.0
1550,4,6,Organic SEO,1,0.0
1550,5,6,YouTube,1,0.0
1550,6,6,Direct,1,134.82
1551,1,2,Instagram,0,0.0
1551,2,2,Google Search,0,0.0
1552,1,3,Organic SEO,0,0.0
1552,2,3,Instagram,0,0.0
1552,3,3,Email,0,0.0
1553,1,3,YouTube,1,0.0
1553,2,3,Email,1,0.0
1553,3,3,Email,1,78.09
1554,1,3,YouTube,0,0.0
1554,2,3,Email,0,0.0
1554,3,3,Google Search,0,0.0
1555,1,3,Direct,0,0.0
1555,2,3,Google Search,0,0.0
1555,3,3,Organic SEO,0,0.0
1556,1,2,Google Search,0,0.0
1556,2,2,Google Search,0,0.0
1557,1,6,Direct,0,0.0
1557,2,6,Facebook,0,0.0
1557,3,6,Instagram,0,0.0
1557,4,6,YouTube,0,0.0
1557,5,6,Organic SEO,0,0.0
1557,6,6,Instagram,0,0.0
1558,1,1,Organic SEO,0,0.0
1559,1,3,Google Search,0,0.0
1559,2,3,Email,0,0.0
1559,3,3,Google Search,0,0.0
1560,1,3,YouTube,0,0.0
1560,2,3,Facebook,0,0.0
1560,3,3,Instagram,0,0.0
1561,1,1,Email,0,0.0
1562,1,4,Organic SEO,1,0.0
1562,2,4,Direct,1,0.0
1562,3,4,Organic SEO,1,0.0
1562,4,4,Direct,1,116.72
1563,1,2,YouTube,0,0.0
1563,2,2,Organic SEO,0,0.0
1564,1,6,Instagram,0,0.0
1564,2,6,Google Search,0,0.0
1564,3,6,Direct,0,0.0
1564,4,6,Email,0,0.0
1564,5,6,YouTube,0,0.0
1564,6,6,Instagram,0,0.0
1565,1,2,Organic SEO,0,0.0
1565,2,2,Organic SEO,0,0.0
1566,1,5,Facebook,0,0.0
1566,2,5,Facebook,0,0.0
1566,3,5,Direct,0,0.0
1566,4,5,YouTube,0,0.0
1566,5,5,Google Search,0,0.0
1567,1,6,Google Search,0,0.0
1567,2,6,Organic SEO,0,0.0
1567,3,6,Email,0,0.0
1567,4,6,Email,0,0.0
1567,5,6,Facebook,0,0.0
1567,6,6,Direct,0,0.0
1568,1,6,Google Search,0,0.0
1568,2,6,Google Search,0,0.0
1568,3,6,Instagram,0,0.0
1568,4,6,Direct,0,0.0
1568,5,6,Google Search,0,0.0
1568,6,6,YouTube,0,0.0
1569,1,5,Direct,0,0.0
1569,2,5,YouTube,0,0.0
1569,3,5,YouTube,0,0.0
1569,4,5,Email,0,0.0
1569,5,5,Direct,0,0.0
1570,1,4,YouTube,1,0.0
1570,2,4,Direct,1,0.0
1570,3,4,Organic SEO,1,0.0
1570,4,4,Instagram,1,58.98
1571,1,3,Google Search,0,0.0
1571,2,3,Google Search,0,0.0
1571,3,3,Google Search,0,0.0
1572,1,2,Direct,0,0.0
1572,2,2,Google Search,0,0.0
1573,1,3,Organic SEO,1,0.0
1573,2,3,YouTube,1,0.0
1573,3,3,Google Search,1,95.64
1574,1,5,Facebook,0,0.0
1574,2,5,Email,0,0.0
1574,3,5,Email,0,0.0
1574,4,5,Direct,0,0.0
1574,5,5,Direct,0,0.0
1575,1,2,Instagram,1,0.0
1575,2,2,YouTube,1,80.72
1576,1,4,Google Search,1,0.0
1576,2,4,Direct,1,0.0
1576,3,4,Email,1,0.0
1576,4,4,Direct,1,203.86
1577,1,2,Instagram,0,0.0
1577,2,2,Instagram,0,0.0
1578,1,2,Direct,0,0.0
1578,2,2,Direct,0,0.0
1579,1,1,YouTube,1,107.56
1580,1,6,Google Search,0,0.0
1580,2,6,Organic SEO,0,0.0
1580,3,6,YouTube,0,0.0
1580,4,6,Instagram,0,0.0
1580,5,6,Direct,0,0.0
1580,6,6,Instagram,0,0.0
1581,1,4,Google Search,0,0.0
1581,2,4,Direct,0,0.0
1581,3,4,Facebook,0,0.0
1581,4,4,Direct,0,0.0
1582,1,2,YouTube,0,0.0
1582,2,2,Google Search,0,0.0
1583,1,2,Direct,1,0.0
1583,2,2,Direct,1,114.01
1584,1,6,Organic SEO,1,0.0
1584,2,6,Facebook,1,0.0
1584,3,6,Google Search,1,0.0
1584,4,6,Email,1,0.0
1584,5,6,Email,1,0.0
1584,6,6,Instagram,1,67.47
1585,1,4,Email,1,0.0
1585,2,4,Instagram,1,0.0
1585,3,4,Facebook,1,0.0
1585,4,4,YouTube,1,63.99
1586,1,5,Email,0,0.0
1586,2,5,Google Search,0,0.0
1586,3,5,Direct,0,0.0
1586,4,5,YouTube,0,0.0
1586,5,5,Direct,0,0.0
1587,1,6,Email,1,0.0
1587,2,6,YouTube,1,0.0
1587,3,6,YouTube,1,0.0
1587,4,6,Instagram,1,0.0
1587,5,6,Instagram,1,0.0
1587,6,6,Organic SEO,1,66.5
1588,1,6,Facebook,0,0.0
1588,2,6,YouTube,0,0.0
1588,3,6,Email,0,0.0
1588,4,6,Direct,0,0.0
1588,5,6,Google Search,0,0.0
1588,6,6,Direct,0,0.0
1589,1,4,Organic SEO,1,0.0
1589,2,4,Email,1,0.0
1589,3,4,Direct,1,0.0
1589,4,4,Organic SEO,1,118.64
1590,1,4,Facebook,0,0.0
1590,2,4,Google Search,0,0.0
1590,3,4,Organic SEO,0,0.0
1590,4,4,YouTube,0,0.0
1591,1,2,YouTube,1,0.0
1591,2,2,Email,1,67.04
1592,1,2,Email,0,0.0
1592,2,2,Email,0,0.0
1593,1,2,YouTube,0,0.0
1593,2,2,Email,0,0.0
1594,1,6,YouTube,0,0.0
1594,2,6,Direct,0,0.0
1594,3,6,Organic SEO,0,0.0
1594,4,6,YouTube,0,0.0
1594,5,6,Facebook,0,0.0
1594,6,6,YouTube,0,0.0
1595,1,1,Google Search,1,110.26
1596,1,6,YouTube,0,0.0
1596,2,6,Instagram,0,0.0
1596,3,6,Google Search,0,0.0
1596,4,6,YouTube,0,0.0
1596,5,6,YouTube,0,0.0
1596,6,6,Facebook,0,0.0
1597,1,5,Facebook,1,0.0
1597,2,5,Instagram,1,0.0
1597,3,5,YouTube,1,0.0
1597,4,5,Instagram,1,0.0
1597,5,5,Instagram,1,384.82
1598,1,1,YouTube,0,0.0
1599,1,5,Facebook,0,0.0
1599,2,5,Direct,0,0.0
1599,3,5,Google Search,0,0.0
1599,4,5,Instagram,0,0.0
1599,5,5,Instagram,0,0.0
1600,1,4,Google Search,0,0.0
1600,2,4,Direct,0,0.0
1600,3,4,Instagram,0,0.0
1600,4,4,Direct,0,0.0
1601,1,2,Organic SEO,1,0.0
1601,2,2,Organic SEO,1,165.64
1602,1,5,YouTube,0,0.0
1602,2,5,Google Search,0,0.0
1602,3,5,Instagram,0,0.0
1602,4,5,Email,0,0.0
1602,5,5,Google Search,0,0.0
1603,1,6,Facebook,0,0.0
1603,2,6,Instagram,0,0.0
1603,3,6,Direct,0,0.0
1603,4,6,Google Search,0,0.0
1603,5,6,Organic SEO,0,0.0
1603,6,6,Instagram,0,0.0
1604,1,5,Facebook,0,0.0
1604,2,5,Organic SEO,0,0.0
1604,3,5,YouTube,0,0.0
1604,4,5,Facebook,0,0.0
1604,5,5,Google Search,0,0.0
1605,1,3,YouTube,0,0.0
1605,2,3,Instagram,0,0.0
1605,3,3,YouTube,0,0.0
1606,1,5,Organic SEO,0,0.0
1606,2,5,Organic SEO,0,0.0
1606,3,5,YouTube,0,0.0
1606,4,5,Instagram,0,0.0
1606,5,5,YouTube,0,0.0
1607,1,1,Facebook,1,71.65
1608,1,3,Direct,0,0.0
1608,2,3,Facebook,0,0.0
1608,3,3,Google Search,0,0.0
1609,1,5,Email,0,0.0
1609,2,5,Google Search,0,0.0
1609,3,5,YouTube,0,0.0
1609,4,5,Google Search,0,0.0
1609,5,5,Facebook,0,0.0
1610,1,2,Email,1,0.0
1610,2,2,Google Search,1,208.69
1611,1,4,Organic SEO,1,0.0
1611,2,4,Facebook,1,0.0
1611,3,4,Facebook,1,0.0
1611,4,4,YouTube,1,67.65
1612,1,6,YouTube,0,0.0
1612,2,6,Facebook,0,0.0
1612,3,6,Email,0,0.0
1612,4,6,YouTube,0,0.0
1612,5,6,Direct,0,0.0
1612,6,6,YouTube,0,0.0
1613,1,2,Email,0,0.0
