id_student,code_module,code_presentation,risk_tier,dropout_risk_score,final_result
623184,EEE,2014B,Medium,4.28,Fail
623250,EEE,2014B,Medium,4.22,Pass
623421,EEE,2014B,Medium,4.37,Pass
623562,EEE,2014B,Medium,4.16,Pass
623609,EEE,2014B,High,5.77,Fail
623667,EEE,2014B,Medium,4.1,Pass
623738,EEE,2014B,Medium,4.17,Fail
623780,EEE,2014B,Medium,4.14,Pass
623797,EEE,2014B,Medium,4.15,Pass
623864,EEE,2014B,Medium,4.14,Pass
623940,EEE,2014B,Medium,4.9,Fail
624034,EEE,2014B,Critical,9.33,Withdrawn
624050,EEE,2014B,Critical,9.42,Withdrawn
624092,EEE,2014B,Medium,4.54,Fail
624126,EEE,2014B,High,7.42,Withdrawn
624153,EEE,2014B,Medium,4.35,Fail
624266,EEE,2014B,Critical,8.41,Withdrawn
624384,EEE,2014B,Critical,8.12,Withdrawn
624441,EEE,2014B,Medium,3.93,Pass
624469,EEE,2014B,Medium,4.13,Pass
624782,EEE,2014B,Medium,4.76,Pass
625067,EEE,2014B,Medium,4.2,Pass
625121,EEE,2014B,Critical,9.35,Withdrawn
625126,EEE,2014B,Medium,4.36,Pass
625174,EEE,2014B,Medium,4.1,Distinction
625207,EEE,2014B,Critical,9.36,Withdrawn
625213,EEE,2014B,Medium,4.62,Fail
625476,EEE,2014B,Medium,4.06,Distinction
625527,EEE,2014B,Medium,4.07,Pass
625541,EEE,2014B,Medium,4.22,Pass
625740,EEE,2014B,Medium,4.6,Pass
625774,EEE,2014B,Critical,9.6,Withdrawn
625785,EEE,2014B,High,7.4,Withdrawn
625790,EEE,2014B,Medium,4.94,Fail
625841,EEE,2014B,High,6.43,Fail
625861,EEE,2014B,Medium,3.97,Pass
625884,EEE,2014B,Critical,9.42,Withdrawn
625901,EEE,2014B,Critical,8.83,Withdrawn
625950,EEE,2014B,Critical,9.52,Withdrawn
625953,EEE,2014B,Medium,4.33,Pass
625975,EEE,2014B,Medium,5.27,Fail
626022,EEE,2014B,High,7.05,Withdrawn
626055,EEE,2014B,Medium,4.96,Fail
626183,EEE,2014B,Medium,4.84,Pass
626296,EEE,2014B,Medium,3.78,Pass
626407,EEE,2014B,Medium,4.11,Pass
626444,EEE,2014B,Critical,8.09,Withdrawn
626494,EEE,2014B,Medium,4.78,Fail
626516,EEE,2014B,Medium,4.99,Fail
626519,EEE,2014B,Medium,3.94,Pass
626625,EEE,2014B,Medium,4.22,Pass
626714,EEE,2014B,Medium,4.28,Pass
626749,EEE,2014B,Medium,4.82,Pass
626753,EEE,2014B,Medium,4.61,Pass
626768,EEE,2014B,Medium,4.35,Pass
626772,EEE,2014B,Medium,4.63,Fail
626789,EEE,2014B,Critical,9.47,Withdrawn
626877,EEE,2014B,Medium,4.48,Pass
626906,EEE,2014B,Medium,5.03,Fail
626998,EEE,2014B,High,7.29,Withdrawn
627160,EEE,2014B,Critical,9.46,Withdrawn
627168,EEE,2014B,Critical,7.64,Withdrawn
627290,EEE,2014B,Medium,5.25,Fail
627387,EEE,2014B,Medium,4.58,Pass
627390,EEE,2014B,High,7.48,Withdrawn
627399,EEE,2014B,Medium,3.9,Distinction
627401,EEE,2014B,Medium,4.09,Distinction
627450,EEE,2014B,Medium,3.94,Pass
627461,EEE,2014B,Medium,5.01,Fail
627471,EEE,2014B,Medium,3.86,Pass
627500,EEE,2014B,Critical,8.03,Withdrawn
627516,EEE,2014B,Medium,4.24,Pass
627636,EEE,2014B,Medium,4.31,Pass
627711,EEE,2014B,Medium,4.02,Pass
627750,EEE,2014B,Medium,4.52,Pass
627907,EEE,2014B,Medium,4.43,Pass
627961,EEE,2014B,Medium,4.82,Fail
628054,EEE,2014B,High,7.39,Withdrawn
628214,EEE,2014B,Critical,8.08,Withdrawn
628300,EEE,2014B,Medium,4.22,Pass
628366,EEE,2014B,Critical,7.87,Withdrawn
628527,EEE,2014B,Critical,7.67,Withdrawn
628677,EEE,2014B,High,7.26,Withdrawn
628686,EEE,2014B,Critical,9.47,Withdrawn
628718,EEE,2014B,Medium,4.78,Pass
628777,EEE,2014B,Medium,4.39,Pass
628910,EEE,2014B,Medium,3.82,Pass
628914,EEE,2014B,Medium,5.23,Fail
628938,EEE,2014B,Critical,9.56,Withdrawn
628959,EEE,2014B,Medium,4.11,Pass
628993,EEE,2014B,Critical,9.37,Withdrawn
629081,EEE,2014B,Medium,4.6,Fail
629089,EEE,2014B,Medium,4.72,Fail
629202,EEE,2014B,Medium,4.18,Distinction
629234,EEE,2014B,Critical,9.6,Withdrawn
629283,EEE,2014B,Critical,9.4,Withdrawn
629342,EEE,2014B,Medium,4.28,Fail
629421,EEE,2014B,Critical,9.3,Withdrawn
629500,EEE,2014B,Medium,4.19,Fail
629506,EEE,2014B,Medium,4.16,Pass
629601,EEE,2014B,Medium,4.43,Pass
629623,EEE,2014B,Critical,9.48,Withdrawn
629627,EEE,2014B,High,7.31,Withdrawn
629628,EEE,2014B,Critical,9.38,Withdrawn
629654,EEE,2014B,Medium,4.6,Pass
629753,EEE,2014B,Low,3.43,Pass
629765,EEE,2014B,Critical,9.47,Withdrawn
629887,EEE,2014B,Critical,9.52,Withdrawn
629893,EEE,2014B,Critical,9.4,Withdrawn
629906,EEE,2014B,Medium,5.17,Fail
630047,EEE,2014B,Medium,3.98,Pass
630086,EEE,2014B,Medium,4.15,Pass
630120,EEE,2014B,Critical,9.47,Withdrawn
630165,EEE,2014B,Medium,4.25,Pass
630416,EEE,2014B,Critical,9.43,Withdrawn
630449,EEE,2014B,Medium,4.2,Pass
630514,EEE,2014B,Critical,9.49,Withdrawn
630540,EEE,2014B,Critical,8.17,Withdrawn
630573,EEE,2014B,Critical,8.13,Withdrawn
630585,EEE,2014B,Medium,5.01,Fail
630606,EEE,2014B,Medium,4.52,Pass
630635,EEE,2014B,Medium,4.62,Pass
630657,EEE,2014B,Medium,4.89,Fail
630696,EEE,2014B,Medium,4.89,Fail
630722,EEE,2014B,Medium,4.35,Pass
630825,EEE,2014B,High,6.31,Fail
630888,EEE,2014B,Medium,4.7,Pass
630900,EEE,2014B,Medium,3.85,Distinction
630980,EEE,2014B,High,7.42,Withdrawn
631016,EEE,2014B,Medium,4.22,Pass
631051,EEE,2014B,Critical,9.34,Withdrawn
631073,EEE,2014B,Medium,4.22,Distinction
631117,EEE,2014B,Low,3.48,Distinction
631334,EEE,2014B,Medium,3.85,Distinction
631356,EEE,2014B,Medium,4.07,Pass
631453,EEE,2014B,Medium,4.47,Pass
631509,EEE,2014B,Medium,4.05,Pass
631655,EEE,2014B,Medium,4.11,Pass
631657,EEE,2014B,Critical,9.33,Withdrawn
631807,EEE,2014B,Critical,7.73,Withdrawn
632004,EEE,2014B,Medium,4.04,Distinction
632074,EEE,2014B,Low,3.37,Pass
632083,EEE,2014B,Low,3.16,Distinction
632111,EEE,2014B,Medium,4.3,Distinction
632133,EEE,2014B,Critical,7.55,Withdrawn
632135,EEE,2014B,Critical,7.72,Withdrawn
632312,EEE,2014B,Critical,7.75,Withdrawn
632329,EEE,2014B,Critical,7.96,Withdrawn
632376,EEE,2014B,High,7.21,Withdrawn
632389,EEE,2014B,Medium,3.84,Distinction
632459,EEE,2014B,Medium,4.17,Pass
632641,EEE,2014B,Medium,4.92,Pass
632700,EEE,2014B,Medium,4.27,Pass
632780,EEE,2014B,Critical,9.51,Withdrawn
632800,EEE,2014B,Medium,4.26,Fail
632883,EEE,2014B,Medium,4.38,Pass
632889,EEE,2014B,Critical,9.36,Withdrawn
632904,EEE,2014B,Medium,4.1,Distinction
632977,EEE,2014B,Medium,4.35,Pass
633107,EEE,2014B,Medium,4.16,Pass
633259,EEE,2014B,Medium,4.44,Fail
633270,EEE,2014B,Medium,4.15,Pass
633304,EEE,2014B,Medium,4.54,Pass
633310,EEE,2014B,Medium,4.72,Pass
633330,EEE,2014B,High,6.31,Fail
633334,EEE,2014B,Medium,5.0,Fail
633395,EEE,2014B,High,5.7,Fail
633432,EEE,2014B,Medium,5.27,Fail
633455,EEE,2014B,Medium,4.62,Pass
633511,EEE,2014B,Medium,4.45,Pass
633530,EEE,2014B,Critical,7.52,Withdrawn
633544,EEE,2014B,Medium,4.53,Pass
633605,EEE,2014B,Medium,4.64,Pass
633634,EEE,2014B,Medium,4.52,Pass
633637,EEE,2014B,Medium,5.33,Fail
633695,EEE,2014B,Low,3.4,Distinction
633716,EEE,2014B,Medium,4.89,Pass
633746,EEE,2014B,Medium,3.82,Distinction
633859,EEE,2014B,Critical,9.37,Withdrawn
633998,EEE,2014B,Medium,4.2,Pass
634040,EEE,2014B,Medium,5.01,Fail
634083,EEE,2014B,Critical,9.37,Withdrawn
634193,EEE,2014B,Medium,4.23,Pass
634216,EEE,2014B,Medium,3.53,Distinction
634241,EEE,2014B,Medium,4.02,Distinction
634309,EEE,2014B,Medium,4.36,Pass
634318,EEE,2014B,Medium,3.86,Pass
634433,EEE,2014B,Medium,4.89,Fail
634570,EEE,2014B,Medium,3.77,Distinction
634578,EEE,2014B,High,7.0,Withdrawn
634600,EEE,2014B,Medium,4.28,Pass
634737,EEE,2014B,Medium,4.84,Fail
634744,EEE,2014B,Medium,4.88,Fail
634817,EEE,2014B,Medium,4.33,Pass
634862,EEE,2014B,Medium,3.92,Fail
634869,EEE,2014B,Medium,4.4,Pass
635041,EEE,2014B,Medium,4.74,Pass
635043,EEE,2014B,Medium,3.74,Distinction
635109,EEE,2014B,Medium,4.17,Pass
635515,EEE,2014B,Medium,4.3,Fail
996047,EEE,2014B,Medium,4.34,Pass
1268772,EEE,2014B,Medium,4.25,Pass
1410398,EEE,2014B,Medium,4.79,Pass
1457691,EEE,2014B,Medium,4.41,Pass
1500950,EEE,2014B,Medium,3.88,Distinction
1573624,EEE,2014B,Medium,4.51,Pass
1618172,EEE,2014B,Medium,4.27,Pass
1644328,EEE,2014B,Critical,7.87,Withdrawn
1661805,EEE,2014B,Medium,3.51,Distinction
1663815,EEE,2014B,Medium,4.6,Fail
1664171,EEE,2014B,High,7.46,Withdrawn
1664810,EEE,2014B,Critical,9.47,Withdrawn
1683692,EEE,2014B,Critical,9.47,Withdrawn
1700371,EEE,2014B,Medium,4.19,Pass
1763786,EEE,2014B,Medium,3.58,Distinction
1780737,EEE,2014B,Medium,4.77,Fail
1789319,EEE,2014B,Medium,4.2,Pass
1810414,EEE,2014B,Medium,4.5,Pass
1828112,EEE,2014B,Medium,5.39,Fail
1839181,EEE,2014B,Medium,4.21,Pass
1861830,EEE,2014B,Medium,3.94,Pass
1863564,EEE,2014B,Critical,9.6,Withdrawn
1878160,EEE,2014B,Critical,9.43,Withdrawn
1894419,EEE,2014B,Medium,4.98,Fail
1908526,EEE,2014B,High,6.53,Fail
2002664,EEE,2014B,Medium,4.01,Pass
2026585,EEE,2014B,Low,3.37,Distinction
2064873,EEE,2014B,Low,3.49,Pass
2139273,EEE,2014B,Medium,4.74,Pass
2187588,EEE,2014B,Medium,4.34,Pass
2188680,EEE,2014B,Critical,9.34,Withdrawn
2198914,EEE,2014B,Medium,4.44,Pass
2249143,EEE,2014B,Medium,4.41,Pass
2295254,EEE,2014B,Critical,9.47,Withdrawn
2329539,EEE,2014B,Critical,9.31,Withdrawn
2359504,EEE,2014B,Medium,4.55,Fail
2364637,EEE,2014B,Medium,4.71,Pass
2376512,EEE,2014B,Medium,3.96,Pass
2384615,EEE,2014B,Critical,9.37,Withdrawn
2388492,EEE,2014B,Critical,9.32,Withdrawn
2391004,EEE,2014B,Medium,4.25,Pass
2434339,EEE,2014B,Medium,4.19,Distinction
2455893,EEE,2014B,Medium,4.16,Pass
2472178,EEE,2014B,Medium,4.07,Fail
2478799,EEE,2014B,Medium,5.05,Fail
2492827,EEE,2014B,Medium,4.54,Pass
2520067,EEE,2014B,High,7.48,Withdrawn
2554047,EEE,2014B,Critical,9.5,Withdrawn
2567038,EEE,2014B,Medium,3.96,Distinction
2569912,EEE,2014B,Critical,9.46,Withdrawn
2577893,EEE,2014B,Medium,3.61,Pass
2595665,EEE,2014B,Medium,4.51,Pass
2600862,EEE,2014B,Medium,4.01,Distinction
2603195,EEE,2014B,Medium,4.57,Pass
2613219,EEE,2014B,Medium,4.71,Fail
2619011,EEE,2014B,Critical,9.37,Withdrawn
2620661,EEE,2014B,Medium,4.38,Pass
2632165,EEE,2014B,Medium,4.3,Pass
2642697,EEE,2014B,Medium,4.15,Distinction
2647314,EEE,2014B,Medium,4.22,Pass
2662742,EEE,2014B,High,6.36,Fail
28770,EEE,2014J,High,6.53,Fail
46048,EEE,2014J,Critical,9.33,Withdrawn
47061,EEE,2014J,Medium,4.66,Pass
60809,EEE,2014J,Medium,3.5,Pass
62034,EEE,2014J,Medium,4.3,Pass
67539,EEE,2014J,Medium,4.64,Pass
67685,EEE,2014J,Medium,4.05,Pass
70827,EEE,2014J,Critical,8.15,Withdrawn
76579,EEE,2014J,Medium,4.86,Pass
80358,EEE,2014J,Medium,4.67,Pass
89545,EEE,2014J,Medium,4.34,Pass
108281,EEE,2014J,Medium,3.8,Pass
108497,EEE,2014J,Medium,4.38,Pass
110789,EEE,2014J,Medium,4.88,Pass
121163,EEE,2014J,Critical,7.51,Withdrawn
124304,EEE,2014J,Medium,4.1,Pass
124711,EEE,2014J,Critical,8.51,Withdrawn
126450,EEE,2014J,Medium,4.26,Pass
128817,EEE,2014J,Critical,7.8,Withdrawn
131776,EEE,2014J,Medium,4.31,Pass
134212,EEE,2014J,Medium,4.28,Pass
135763,EEE,2014J,Medium,4.48,Pass
142092,EEE,2014J,Medium,3.87,Distinction
158708,EEE,2014J,Medium,4.06,Pass
159287,EEE,2014J,Medium,4.11,Pass
161781,EEE,2014J,Medium,4.74,Fail
162210,EEE,2014J,Medium,3.73,Distinction
164708,EEE,2014J,Critical,9.41,Withdrawn
171843,EEE,2014J,Medium,4.66,Pass
173341,EEE,2014J,Medium,5.21,Fail
174512,EEE,2014J,Critical,9.37,Withdrawn
175940,EEE,2014J,Medium,4.5,Pass
177186,EEE,2014J,Critical,9.43,Withdrawn
177472,EEE,2014J,Medium,4.4,Fail
189117,EEE,2014J,Medium,4.28,Distinction
190780,EEE,2014J,Medium,4.1,Pass
191000,EEE,2014J,Medium,4.53,Fail
195252,EEE,2014J,Medium,4.96,Fail
195897,EEE,2014J,Medium,4.14,Pass
196132,EEE,2014J,Medium,4.12,Pass
202606,EEE,2014J,Medium,3.54,Pass
231017,EEE,2014J,Medium,4.34,Pass
232078,EEE,2014J,High,5.54,Fail
233335,EEE,2014J,Medium,4.59,Pass
233685,EEE,2014J,Medium,3.81,Pass
236512,EEE,2014J,High,6.38,Fail
239908,EEE,2014J,Medium,4.33,Pass
241728,EEE,2014J,Low,3.17,Distinction
243926,EEE,2014J,Medium,5.01,Fail
247653,EEE,2014J,Critical,9.43,Withdrawn
250159,EEE,2014J,Medium,4.57,Pass
253496,EEE,2014J,Medium,4.97,Pass
255449,EEE,2014J,Critical,9.6,Withdrawn
269220,EEE,2014J,Medium,4.21,Pass
270764,EEE,2014J,Critical,9.32,Withdrawn
270988,EEE,2014J,Medium,4.29,Pass
274967,EEE,2014J,Medium,4.55,Pass
284095,EEE,2014J,Medium,3.58,Distinction
285934,EEE,2014J,Medium,3.78,Pass
286262,EEE,2014J,Medium,4.53,Pass
286527,EEE,2014J,Medium,4.9,Pass
293321,EEE,2014J,Critical,9.53,Withdrawn
296222,EEE,2014J,Medium,3.94,Distinction
298148,EEE,2014J,Medium,4.28,Pass
299707,EEE,2014J,Medium,4.27,Pass
302363,EEE,2014J,Critical,9.42,Withdrawn
307953,EEE,2014J,Medium,4.13,Pass
310968,EEE,2014J,Medium,4.43,Pass
316454,EEE,2014J,Critical,9.6,Withdrawn
318769,EEE,2014J,Medium,4.1,Pass
318855,EEE,2014J,Medium,5.33,Fail
322641,EEE,2014J,High,7.19,Withdrawn
325518,EEE,2014J,Critical,9.51,Withdrawn
331622,EEE,2014J,Critical,9.33,Withdrawn
332945,EEE,2014J,Medium,3.82,Pass
333637,EEE,2014J,Medium,4.7,Pass
333976,EEE,2014J,Medium,4.73,Fail
336014,EEE,2014J,High,7.11,Withdrawn
337741,EEE,2014J,Critical,9.5,Withdrawn
341010,EEE,2014J,Medium,4.22,Fail
342187,EEE,2014J,High,6.46,Fail
344740,EEE,2014J,Low,3.44,Distinction
345256,EEE,2014J,Medium,3.93,Pass
345288,EEE,2014J,Medium,3.97,Pass
346093,EEE,2014J,Medium,4.06,Pass
348288,EEE,2014J,Medium,4.32,Pass
355049,EEE,2014J,Medium,4.15,Pass
355617,EEE,2014J,Medium,4.41,Pass
356735,EEE,2014J,Medium,3.76,Pass
360266,EEE,2014J,Low,3.46,Distinction
364322,EEE,2014J,Medium,4.64,Pass
369713,EEE,2014J,Medium,4.27,Pass
369942,EEE,2014J,Medium,4.15,Distinction
372577,EEE,2014J,Critical,8.07,Withdrawn
378825,EEE,2014J,Medium,4.32,Pass
381185,EEE,2014J,Medium,3.52,Distinction
381586,EEE,2014J,Medium,4.58,Pass
381983,EEE,2014J,Medium,5.06,Fail
382432,EEE,2014J,Critical,9.56,Withdrawn
387944,EEE,2014J,Medium,4.48,Fail
388252,EEE,2014J,Critical,9.43,Withdrawn
390332,EEE,2014J,Critical,9.53,Withdrawn
391301,EEE,2014J,Medium,4.62,Fail
391572,EEE,2014J,Critical,9.46,Withdrawn
396674,EEE,2014J,Medium,3.94,Pass
398019,EEE,2014J,Medium,4.33,Fail
398413,EEE,2014J,Medium,4.4,Pass
401240,EEE,2014J,Medium,3.96,Pass
402295,EEE,2014J,Medium,3.93,Pass
402906,EEE,2014J,Critical,9.5,Withdrawn
404200,EEE,2014J,Medium,4.28,Pass
404695,EEE,2014J,Medium,4.6,Pass
405125,EEE,2014J,Medium,4.23,Distinction
407731,EEE,2014J,Medium,4.52,Pass
408763,EEE,2014J,Medium,4.29,Pass
410587,EEE,2014J,Medium,3.98,Pass
410592,EEE,2014J,Medium,3.83,Pass
411619,EEE,2014J,Medium,3.63,Pass
418035,EEE,2014J,Medium,4.53,Pass
418216,EEE,2014J,Medium,4.04,Distinction
423947,EEE,2014J,Medium,4.1,Pass
425053,EEE,2014J,Medium,4.41,Fail
425858,EEE,2014J,Medium,4.87,Fail
432484,EEE,2014J,Critical,9.42,Withdrawn
434347,EEE,2014J,Medium,4.12,Distinction
434503,EEE,2014J,Critical,7.69,Withdrawn
436213,EEE,2014J,Medium,4.53,Fail
436900,EEE,2014J,High,6.51,Fail
441385,EEE,2014J,Medium,4.35,Fail
441895,EEE,2014J,Medium,4.53,Pass
442359,EEE,2014J,Medium,4.24,Pass
443200,EEE,2014J,Medium,3.61,Pass
443498,EEE,2014J,Medium,4.03,Distinction
443701,EEE,2014J,Critical,9.29,Withdrawn
444814,EEE,2014J,Critical,9.47,Withdrawn
445049,EEE,2014J,Medium,5.35,Pass
446397,EEE,2014J,Medium,4.52,Fail
447659,EEE,2014J,Critical,8.03,Withdrawn
464780,EEE,2014J,Medium,5.06,Pass
464957,EEE,2014J,Medium,5.17,Fail
465406,EEE,2014J,Medium,4.15,Pass
466430,EEE,2014J,Critical,9.63,Withdrawn
466508,EEE,2014J,Medium,4.67,Pass
466892,EEE,2014J,Low,3.04,Pass
469424,EEE,2014J,Medium,4.18,Distinction
470461,EEE,2014J,Medium,4.43,Pass
472762,EEE,2014J,Medium,3.64,Distinction
472845,EEE,2014J,High,6.5,Fail
474290,EEE,2014J,Medium,4.3,Pass
476438,EEE,2014J,Medium,3.96,Pass
476497,EEE,2014J,Medium,4.95,Fail
479987,EEE,2014J,Medium,4.6,Pass
480579,EEE,2014J,Medium,4.31,Pass
481787,EEE,2014J,Medium,4.35,Pass
481884,EEE,2014J,Medium,5.03,Fail
482030,EEE,2014J,Medium,4.13,Pass
483131,EEE,2014J,Medium,4.45,Pass
483858,EEE,2014J,Medium,4.03,Pass
490443,EEE,2014J,Critical,8.08,Withdrawn
491170,EEE,2014J,Medium,5.27,Pass
491664,EEE,2014J,Medium,4.61,Pass
494270,EEE,2014J,Medium,3.77,Pass
495429,EEE,2014J,Medium,3.96,Distinction
496530,EEE,2014J,Medium,4.77,Fail
500440,EEE,2014J,Critical,7.87,Withdrawn
501422,EEE,2014J,Critical,9.36,Withdrawn
502004,EEE,2014J,Medium,4.16,Pass
502548,EEE,2014J,Medium,4.21,Pass
506618,EEE,2014J,Critical,7.64,Withdrawn
507967,EEE,2014J,Medium,4.46,Fail
509780,EEE,2014J,Medium,3.92,Distinction
510402,EEE,2014J,Medium,4.33,Pass
510435,EEE,2014J,Critical,9.51,Withdrawn
515977,EEE,2014J,Medium,4.13,Distinction
516398,EEE,2014J,Critical,7.85,Withdrawn
517094,EEE,2014J,Medium,4.45,Distinction
520077,EEE,2014J,Medium,3.65,Distinction
520750,EEE,2014J,High,6.45,Fail
520824,EEE,2014J,Critical,8.67,Withdrawn
521350,EEE,2014J,High,6.58,Fail
521541,EEE,2014J,Medium,4.82,Fail
522645,EEE,2014J,Medium,4.61,Fail
523804,EEE,2014J,Medium,4.78,Fail
523872,EEE,2014J,Medium,4.08,Pass
524431,EEE,2014J,Critical,8.09,Withdrawn
525217,EEE,2014J,Medium,4.15,Pass
525625,EEE,2014J,Medium,4.28,Pass
529287,EEE,2014J,Critical,7.93,Withdrawn
529670,EEE,2014J,Medium,3.69,Pass
530087,EEE,2014J,Medium,4.03,Pass
532579,EEE,2014J,Medium,3.78,Pass
532846,EEE,2014J,Medium,4.56,Fail
536984,EEE,2014J,Medium,3.97,Pass
540219,EEE,2014J,Medium,4.08,Distinction
542167,EEE,2014J,Critical,7.84,Withdrawn
542279,EEE,2014J,Medium,4.3,Pass
543931,EEE,2014J,Medium,4.04,Pass
544071,EEE,2014J,Critical,9.24,Withdrawn
545493,EEE,2014J,Medium,4.28,Pass
546400,EEE,2014J,Critical,9.53,Withdrawn
547153,EEE,2014J,Medium,4.16,Pass
548807,EEE,2014J,Medium,4.19,Pass
549922,EEE,2014J,Medium,3.9,Fail
550573,EEE,2014J,Medium,4.43,Pass
551117,EEE,2014J,Critical,9.3,Withdrawn
551182,EEE,2014J,Medium,4.35,Pass
551589,EEE,2014J,Critical,9.5,Withdrawn
552441,EEE,2014J,Medium,3.67,Pass
553753,EEE,2014J,Critical,9.51,Withdrawn
554235,EEE,2014J,Medium,5.15,Fail
554459,EEE,2014J,Medium,5.03,Pass
554999,EEE,2014J,Critical,9.47,Withdrawn
555051,EEE,2014J,Critical,9.26,Withdrawn
556450,EEE,2014J,High,6.36,Fail
557229,EEE,2014J,Medium,4.1,Pass
558342,EEE,2014J,Critical,8.37,Withdrawn
558509,EEE,2014J,Medium,4.63,Pass
559113,EEE,2014J,High,6.28,Fail
560707,EEE,2014J,Medium,4.31,Pass
560759,EEE,2014J,Medium,4.31,Pass
560881,EEE,2014J,Medium,4.59,Fail
560921,EEE,2014J,Medium,4.43,Pass
560953,EEE,2014J,Critical,9.43,Withdrawn
561208,EEE,2014J,Medium,4.32,Pass
561413,EEE,2014J,Medium,3.5,Distinction
563046,EEE,2014J,Medium,4.66,Pass
563321,EEE,2014J,Medium,4.05,Pass
563534,EEE,2014J,Critical,7.71,Withdrawn
564445,EEE,2014J,Medium,4.86,Pass
564562,EEE,2014J,Critical,9.35,Withdrawn
564734,EEE,2014J,Medium,3.8,Pass
565275,EEE,2014J,Medium,3.91,Pass
565952,EEE,2014J,Medium,4.33,Pass
566279,EEE,2014J,Medium,4.49,Pass
566428,EEE,2014J,Medium,4.2,Pass
567681,EEE,2014J,Critical,8.09,Withdrawn
567892,EEE,2014J,High,6.51,Fail
567926,EEE,2014J,Critical,9.4,Withdrawn
569372,EEE,2014J,Low,3.45,Distinction
569953,EEE,2014J,Medium,4.21,Pass
570045,EEE,2014J,Medium,3.89,Pass
570273,EEE,2014J,Medium,3.8,Pass
570278,EEE,2014J,Critical,9.34,Withdrawn
570491,EEE,2014J,Medium,3.96,Pass
570954,EEE,2014J,Critical,8.14,Withdrawn
572168,EEE,2014J,High,7.43,Withdrawn
572599,EEE,2014J,Medium,4.28,Pass
572659,EEE,2014J,Critical,9.53,Withdrawn
573503,EEE,2014J,High,7.36,Withdrawn
573600,EEE,2014J,Critical,9.34,Withdrawn
573922,EEE,2014J,Critical,9.33,Withdrawn
574565,EEE,2014J,High,6.39,Fail
575066,EEE,2014J,Medium,4.1,Fail
575411,EEE,2014J,Medium,4.18,Pass
575623,EEE,2014J,Low,3.27,Distinction
578469,EEE,2014J,Medium,4.19,Pass
579052,EEE,2014J,Medium,4.43,Pass
579283,EEE,2014J,Medium,3.65,Distinction
580689,EEE,2014J,Medium,5.14,Fail
580798,EEE,2014J,Medium,3.87,Pass
581082,EEE,2014J,Medium,3.55,Pass
581238,EEE,2014J,Medium,4.26,Pass
581851,EEE,2014J,Medium,3.92,Pass
581887,EEE,2014J,Medium,4.47,Pass
582094,EEE,2014J,Medium,3.89,Pass
582340,EEE,2014J,Critical,9.53,Withdrawn
583288,EEE,2014J,Critical,8.45,Withdrawn
583719,EEE,2014J,Medium,3.88,Distinction
584514,EEE,2014J,Medium,5.22,Fail
584718,EEE,2014J,Medium,3.91,Fail
585643,EEE,2014J,Medium,4.82,Pass
585769,EEE,2014J,High,7.24,Withdrawn
585852,EEE,2014J,Medium,4.15,Pass
586474,EEE,2014J,Medium,4.59,Pass
587008,EEE,2014J,Medium,3.95,Pass
587122,EEE,2014J,Medium,4.63,Fail
587621,EEE,2014J,Medium,4.87,Fail
587793,EEE,2014J,Medium,3.88,Distinction
588058,EEE,2014J,Critical,8.2,Withdrawn
588474,EEE,2014J,Medium,4.07,Pass
589856,EEE,2014J,Medium,4.11,Fail
590837,EEE,2014J,Medium,4.8,Pass
591523,EEE,2014J,Medium,3.51,Pass
591761,EEE,2014J,Medium,4.94,Pass
592047,EEE,2014J,Medium,3.62,Pass
592338,EEE,2014J,Medium,4.09,Pass
592843,EEE,2014J,Medium,3.83,Distinction
592951,EEE,2014J,Critical,8.05,Withdrawn
593038,EEE,2014J,Medium,4.41,Pass
593896,EEE,2014J,Medium,4.95,Pass
594629,EEE,2014J,Medium,3.61,Pass
596326,EEE,2014J,Critical,7.65,Withdrawn
596423,EEE,2014J,Critical,9.67,Withdrawn
596614,EEE,2014J,Critical,8.42,Withdrawn
596855,EEE,2014J,Critical,7.61,Withdrawn
597166,EEE,2014J,Critical,8.5,Withdrawn
597252,EEE,2014J,Critical,7.61,Withdrawn
597732,EEE,2014J,Medium,4.05,Pass
598573,EEE,2014J,Critical,8.04,Withdrawn
599059,EEE,2014J,High,6.41,Fail
599215,EEE,2014J,Medium,4.67,Fail
599429,EEE,2014J,Medium,4.88,Fail
600267,EEE,2014J,Critical,7.9,Withdrawn
600766,EEE,2014J,Low,3.09,Distinction
600898,EEE,2014J,Critical,7.65,Withdrawn
601567,EEE,2014J,Medium,4.89,Fail
601599,EEE,2014J,High,6.36,Fail
602150,EEE,2014J,Critical,7.62,Withdrawn
602707,EEE,2014J,Medium,3.94,Pass
602745,EEE,2014J,Critical,9.4,Withdrawn
602830,EEE,2014J,Medium,4.19,Distinction
603108,EEE,2014J,Medium,4.15,Pass
603179,EEE,2014J,Medium,4.81,Pass
603700,EEE,2014J,High,6.46,Fail
604057,EEE,2014J,Low,3.49,Distinction
604875,EEE,2014J,Critical,9.46,Withdrawn
605125,EEE,2014J,Medium,4.82,Pass
605129,EEE,2014J,Medium,4.54,Pass
605294,EEE,2014J,Medium,3.92,Distinction
605541,EEE,2014J,Medium,5.21,Fail
605545,EEE,2014J,Medium,4.72,Fail
605836,EEE,2014J,Medium,3.92,Distinction
608488,EEE,2014J,Medium,3.96,Pass
608669,EEE,2014J,High,6.46,Fail
608853,EEE,2014J,Medium,4.76,Pass
